Item_Identifier,Item_Outlet_Sales,Item_Visibility,Item_Weight,Outlet_Identifier,Outlet_years,MRP_group_Low MRP,MRP_group_Medium MRP,MRP_group_High MRP,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Item_Categoric_Type_Drink,Item_Categoric_Type_Food,Item_Categoric_Type_Non-Consumable,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Item_Fat_Content_LF,Item_Fat_Content_NE,Item_Fat_Content_REG
FDK58,202.4032,103.0016,11.349999999999998,OUT019,28,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
FDL22,2263.72,90.7488,16.85,OUT013,26,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
FDP56,837.5764,49.9692,8.185,OUT017,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
DRL47,1635.8706,125.9362,19.7,OUT049,14,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
NCT17,5841.0634,189.7214,10.8,OUT046,16,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
FDR12,1030.6584,172.5764,12.6,OUT017,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
FDD39,6275.165,216.885,16.7,OUT018,4,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
FDG04,1870.898,185.0898,13.1,OUT018,4,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
FDV19,3690.5294,162.2578,14.85,OUT017,6,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
FDS55,296.9468,150.3734,7.019999999999998,OUT019,28,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
FDM50,898.83,58.022,13.0,OUT013,26,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
DRF13,1596.5884,146.9444,12.1,OUT046,16,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
FDJ48,6669.3186,245.4118,11.3,OUT013,26,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
FDM20,7105.4176,245.4144,10.0,OUT013,26,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
FDP24,1696.4584,121.0756,20.6,OUT045,11,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
FDC16,1384.864,86.054,11.5,OUT035,9,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
NCB42,1390.1904,114.8492,11.8,OUT017,6,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
FDN01,176.437,177.037,8.895,OUT010,15,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
FDT34,1788.3388,104.0964,9.3,OUT045,11,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
FDA52,4587.362,177.037,16.2,OUT027,28,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
NCC18,1034.6532,171.8422,19.1,OUT010,15,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
NCR41,761.6752,94.9094,17.85,OUT017,6,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
FDX23,1418.154,94.1436,6.445,OUT017,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
FDP39,415.4592,53.5324,12.65,OUT010,15,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
NCH07,3803.0496,157.8604,13.15,OUT035,9,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
FDW47,365.5242,121.7414,15.0,OUT019,28,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
DRD13,767.0016,61.9168,15.0,OUT035,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
FDR48,1669.8264,151.9024,11.65,OUT013,26,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
FDE17,151.1366,152.2366,20.1,OUT010,15,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
FDP60,1922.8304,102.9016,17.35,OUT046,16,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
FDD57,1713.7692,95.0094,18.1,OUT017,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
FDW13,311.5944,51.3324,8.5,OUT010,15,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
FDN24,1364.89,56.1956,14.1,OUT045,11,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
FDJ34,2002.7264,126.2704,11.8,OUT017,6,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
FDD46,3691.1952,155.0998,6.035,OUT013,26,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
FDF46,575.9169999999999,113.2834,7.07,OUT019,28,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
NCE43,170.4448,168.4448,12.5,OUT010,15,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
FDN27,820.2656,116.8808,20.85,OUT035,9,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
FDW52,4275.7676,162.6526,14.0,OUT049,14,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
DRH03,1304.968,92.412,17.25,OUT046,16,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
NCM29,1705.1138,129.2626,11.5,OUT045,11,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
FDR58,1480.7392,93.2462,6.675,OUT049,14,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
FDY50,1338.2579999999998,90.3172,5.8,OUT046,16,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
FDE16,6251.861999999999,208.4954,8.895,OUT017,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
NCE31,588.5672,32.9216,7.67,OUT049,14,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
FDE53,319.584,106.12799999999999,10.895,OUT045,11,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
DRK11,1491.392,148.2392,8.21,OUT045,11,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
DRH13,958.752,107.12799999999999,8.575,OUT013,26,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
FDA11,1418.154,93.1436,7.75,OUT018,4,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
DRL35,1125.202,41.876999999999995,15.700000000000001,OUT027,28,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
DRF36,9554.23,190.6846,16.099999999999998,OUT027,28,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
FDI07,2966.139,197.2426,12.35,OUT017,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
FDI32,691.1004,117.1834,17.7,OUT013,26,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
DRL60,1829.6184,151.0682,8.52,OUT018,4,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
NCY17,758.3462,43.3086,18.2,OUT035,9,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
DRH36,223.7088,73.0696,16.2,OUT019,28,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
FDX02,1350.2424,225.9404,16.0,OUT035,9,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
FDG46,1366.2216,115.0518,8.63,OUT049,14,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
FDM60,406.13800000000003,40.7138,10.8,OUT017,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
FDJ22,2109.2544,192.5504,18.75,OUT018,4,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
FDU59,2111.9176,161.9552,5.78,OUT013,26,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
FDL38,1338.2579999999998,90.7172,13.8,OUT045,11,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
FDZ23,1677.816,184.72400000000002,17.75,OUT013,26,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
FDX52,2316.984,194.68200000000002,11.5,OUT018,4,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
NCB42,1158.492,117.6492,11.8,OUT045,11,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
NCU18,2681.8424,140.5496,15.1,OUT017,6,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
FDI32,460.7336,116.6834,17.7,OUT019,28,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
DRZ11,1609.9044,122.0388,8.85,OUT013,26,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
NCL54,2626.5809999999997,174.5054,12.6,OUT017,6,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
FDS19,1138.518,75.8012,13.8,OUT035,9,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
DRB13,3605.3070000000002,188.653,6.115,OUT049,14,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
DRI51,343.5528,170.3764,17.25,OUT010,15,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
FDS57,2719.7929999999997,142.047,15.5,OUT027,28,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
FDT39,2418.1856,150.7366,6.26,OUT045,11,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
FDH48,173.108,86.25399999999999,13.5,OUT010,15,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
NCB18,442.75699999999995,90.1514,19.6,OUT010,15,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
FDR25,1324.942,263.7884,17.0,OUT027,28,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
FDV21,3880.2824,126.3704,11.5,OUT035,9,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
DRH23,552.614,54.9614,14.65,OUT049,14,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
FDS52,1012.0160000000001,102.8016,8.89,OUT018,4,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
NCC31,1090.5804,154.2972,8.02,OUT010,15,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
FDU03,2006.7212,183.3292,18.7,OUT017,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
FDG50,547.2876,89.7146,7.405,OUT049,14,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
FDY31,2354.2688,148.4418,5.98,OUT013,26,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
FDX39,5487.5236,209.7586,14.299999999999999,OUT027,28,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
FDE46,604.5464,149.5366,18.599999999999998,OUT019,28,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
NCN29,680.4476,48.7034,15.2,OUT045,11,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
DRF13,3773.7544,146.3444,12.1,OUT017,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
FDT46,50.6008,52.1008,11.349999999999998,OUT019,28,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
FDS58,4653.2762,161.5578,9.285,OUT046,16,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
FDX52,386.164,192.282,11.5,OUT019,28,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
FDP27,379.506,188.453,8.155,OUT010,15,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
FDX44,1159.8236,89.4172,9.3,OUT049,14,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
DRO35,3243.7776,117.4492,13.85,OUT046,16,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
FDC59,1086.5856,65.7168,16.7,OUT045,11,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
FDB12,1973.4312,105.8648,11.15,OUT049,14,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
FDU26,715.0692,117.2782,16.7,OUT035,9,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
NCF30,1132.5258,124.5362,17.0,OUT018,4,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
FDX20,4527.44,228.372,7.365,OUT013,26,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
FDN02,5383.6588,207.2638,16.5,OUT035,9,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
DRC27,245.6802,245.7802,13.8,OUT010,15,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
FDZ38,862.211,171.3422,17.599999999999998,OUT019,28,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
DRH25,51.9324,52.9324,18.7,OUT010,15,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
FDK21,3004.0896,250.4408,7.905,OUT046,16,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
FDT01,4035.4138,211.4902,13.65,OUT049,14,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
FDZ09,3111.9492,163.8868,17.6,OUT049,14,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
DRL37,173.108,44.177,15.5,OUT018,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
FDN49,199.74,41.748000000000005,17.25,OUT018,4,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
FDC22,4440.8859999999995,194.882,6.89,OUT045,11,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
FDT33,1838.2738,165.1158,7.81,OUT018,4,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
NCB43,3367.6164,188.6898,20.2,OUT018,4,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
DRI25,607.8754,56.6614,19.599999999999998,OUT027,28,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
FDD21,4695.2216,113.1176,10.3,OUT046,16,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
FDS23,1670.4922,126.4994,4.635,OUT035,9,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
FDS13,264.9884,265.2884,6.465,OUT010,15,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
DRI03,708.4112,176.9028,6.03,OUT019,28,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
FDU58,2993.4368,186.4898,6.61,OUT045,11,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
FDL09,1006.6896,167.4816,19.599999999999998,OUT027,28,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
FDS12,125.8362,126.8362,9.1,OUT010,15,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
FDP03,371.5164,122.5388,5.15,OUT013,26,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
FDI21,1597.92,63.9168,5.59,OUT027,28,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
FDW45,4119.9704,147.7418,18.0,OUT046,16,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
NCA18,231.6984,115.9492,10.1,OUT010,15,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
FDN32,4979.5182,185.6266,17.5,OUT027,28,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
FDR15,3723.1536,153.8314,9.299999999999999,OUT027,28,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
DRK11,1938.8096,149.9392,8.21,OUT049,14,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
DRG49,2199.1374,242.6486,7.81,OUT018,4,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
FDD29,2283.0282,252.1698,12.15,OUT046,16,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
FDE33,157.1288,80.3644,19.35,OUT010,15,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
FDJ58,515.3292,173.6764,15.6,OUT010,15,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
FDM46,1677.816,93.512,7.365,OUT049,14,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
FDD23,2057.9878,187.7898,9.5,OUT035,9,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
DRM35,5888.3352,179.4344,9.695000000000002,OUT027,28,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
DRC25,1288.323,85.3882,5.73,OUT018,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
FDL36,2247.075,89.78299999999999,15.1,OUT049,14,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
FDD41,1567.9589999999998,105.5306,6.765,OUT013,26,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
FDV19,4813.734,160.9578,14.85,OUT049,14,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
FDR44,1957.4520000000002,131.2968,6.11,OUT049,14,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
FDX50,1105.228,110.4228,20.1,OUT017,6,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
DRC25,2061.3168,85.2882,5.73,OUT045,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
FDA15,6474.2392,249.5092,9.299999999999999,OUT027,28,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
FDX22,5890.9984,208.7928,6.785,OUT046,16,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
FDJ50,999.3658,51.9982,8.645,OUT045,11,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
FDT13,753.6856,188.8214,14.849999999999998,OUT019,28,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
FDN12,2572.6512,112.3544,15.6,OUT013,26,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
FDD58,1298.31,98.77,7.76,OUT045,11,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
FDM04,1179.1318,51.1666,9.195,OUT013,26,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
FDA23,1922.8304,102.8016,9.8,OUT049,14,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
FDW28,195.7452,197.2452,18.25,OUT010,15,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
FDA45,2822.992,177.33700000000002,21.25,OUT018,4,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
NCO26,1506.0396,117.3492,7.235,OUT045,11,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
FDV26,4681.9056,197.0794,20.25,OUT035,9,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
FDC50,3237.1196,93.8094,15.849999999999998,OUT027,28,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
NCV05,2471.4496,154.3656,10.1,OUT027,28,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
FDW48,644.4944,80.2618,18.0,OUT018,4,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
FDS55,3563.3616,148.4734,7.02,OUT013,26,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
FDX32,2600.6148,144.0786,15.1,OUT045,11,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
FDC53,2266.3832,100.0384,8.68,OUT035,9,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
FDG35,1911.5118,175.7738,21.2,OUT018,4,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
NCC30,356.8688,176.6344,16.6,OUT010,15,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
NCZ17,645.1602,37.3506,12.15,OUT045,11,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
FDZ56,2863.6058,169.9474,16.25,OUT049,14,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
NCS05,2649.884,133.2942,11.5,OUT013,26,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
DRC25,1374.2112,87.3882,5.73,OUT027,28,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
FDW59,1268.349,83.5566,13.15,OUT046,16,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
FDB36,1573.9512,132.1626,5.465,OUT017,6,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
FDT37,5865.0322,253.7014,14.15,OUT045,11,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
FDG47,4984.1788,261.9252,12.8,OUT035,9,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
FDM45,1454.1072,119.3756,8.655,OUT045,11,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
FDQ40,3691.1952,176.8712,11.099999999999998,OUT027,28,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
FDF34,396.8168,199.1084,9.3,OUT049,14,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
FDP24,1211.756,120.8756,20.6,OUT017,6,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
FDT55,473.3838,155.8946,13.599999999999998,OUT019,28,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
FDH60,3338.987,197.011,19.7,OUT046,16,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
FDF57,2045.3376,169.6448,14.5,OUT035,9,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
NCX29,437.4306,147.7102,10.0,OUT046,16,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
FDD34,2446.815,161.821,7.945,OUT013,26,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
FDQ15,2030.69,81.7276,20.35,OUT049,14,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
FDL12,539.298,60.222,15.85,OUT035,9,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
FDS22,703.0848,44.8428,16.85,OUT013,26,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
NCM29,1442.7886,132.9626,11.5,OUT018,4,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
FDO24,2376.906,156.4604,11.1,OUT049,14,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
NCJ43,1744.396,174.9396,6.635,OUT046,16,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
FDA37,871.5322,123.1046,7.81,OUT046,16,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
NCM07,1342.2528,85.1908,9.395,OUT018,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
FDT49,1171.808,108.228,7.0,OUT035,9,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
FDP23,4572.0486,217.5166,6.71,OUT035,9,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
DRF51,265.6542,38.0506,15.75,OUT018,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
NCZ41,2503.408,123.7704,19.85,OUT017,6,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
DRJ11,6050.7904,189.2872,9.5,OUT049,14,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
FDP37,2441.4886,127.5994,15.6,OUT017,6,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
FDT60,123.8388,123.8388,12.0,OUT019,28,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
FDA09,1797.66,178.666,13.35,OUT035,9,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
FDJ46,1926.1594,174.2054,11.1,OUT046,16,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
FDO48,3094.6384,219.7456,15.0,OUT013,26,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
FDS59,1428.141,109.057,14.8,OUT018,4,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
FDH44,882.8508,145.7418,19.1,OUT046,16,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
NCM05,4229.1616,264.3226,6.825,OUT035,9,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
NCU06,1148.505,228.00099999999998,17.599999999999998,OUT019,28,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
FDV13,1318.2839999999999,88.0856,17.35,OUT049,14,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
FDA23,1720.4272,102.4016,9.8,OUT013,26,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
FDJ60,2807.0128,164.1184,19.35,OUT017,6,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
FDN13,1508.037,98.9358,18.6,OUT049,14,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
DRF49,1366.2216,114.4518,7.27,OUT035,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
FDK20,1470.0864,122.0072,12.6,OUT018,4,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
FDB27,5912.304,196.7768,7.575000000000001,OUT027,28,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
NCS18,1393.5194,108.6938,12.65,OUT046,16,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
FDZ49,5289.1152,220.3798,11.0,OUT027,28,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
FDN32,2213.1192,184.7266,17.5,OUT035,9,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
